id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet,clean_desc,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
1337733857349677059,"Party politics isn't working for anyone, anywhere","Wales, United Kingdom","No lie to another is respectful; no lie to yourself is healthy.   ""Official lies"" should mean ""Official jail""",2016-08-03 20:11:00,761,504,33675,False,2020-12-12 12:19:40,@mirekR9 @sputnikvaccine @AstraZeneca check out table 23 of this and other tables too because it took the penny a w… https://t.co/5r6ibs8Jm8,,Twitter Web App,0,0,False,mirekr sputnikvaccine astrazeneca check out table of this and other tables too because it took the penny https co ibs jm,39,7.0,0.5577999949455261,"take, people, week, wait, vaccinated, die, would, must, medical, free",mirekr sputnikvaccine astrazeneca check out table of this and other tables too because it took the penny https co ibs jm
1337733048914358272,"Party politics isn't working for anyone, anywhere","Wales, United Kingdom","No lie to another is respectful; no lie to yourself is healthy.   ""Official lies"" should mean ""Official jail""",2016-08-03 20:11:00,761,504,33675,False,2020-12-12 12:16:27,"@mirekR9 @sputnikvaccine @AstraZeneca it's the only one which doesn't have any side effects 

the #PfizerBioNTech a… https://t.co/IWELAATAmd",['PfizerBioNTech'],Twitter Web App,0,0,False,mirekr sputnikvaccine astrazeneca it the only one which doesn have any side effects the #pfizerbiontech https co iwelaatamd,40,0.0,0.35179999470710754,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",mirekr sputnikvaccine astrazeneca it the only one which doesn have any side effects the #pfizerbiontech https co iwelaatamd
1337732996380696578,KHuntson,USA🇺🇸,"RN, health educator, writer, researcher, wife, mom, truth-seeker. Covid-19 is a crime against humanity. There is no such thing as a risk-free world.",2014-01-31 01:25:24,2035,1672,6734,False,2020-12-12 12:16:14,"FACT SHEET FOR RECIPIENTS AND CAREGIVERS

#PfizerBioNTech 
#CovidVaccine 

https://t.co/V0mn08VTwj","['PfizerBioNTech', 'CovidVaccine']",Twitter Web App,0,0,False,fact sheet for recipients and caregivers #pfizerbiontech #covidvaccine https co mn vtwj,41,0.0,0.5116000175476074,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",fact sheet for recipients and caregivers #pfizerbiontech #covidvaccine https co mn vtwj
1337732077278662657,mystic,,I believe in the goodness of humanity.,2020-05-20 10:57:00,14,162,1341,False,2020-12-12 12:12:35,#CovidVaccine #Pfizer-BioNTech COVID-19 #PfizerBioNTech #COVID19 #CapeTown https://t.co/uCpwv0S4nl,"['CovidVaccine', 'Pfizer', 'PfizerBioNTech', 'COVID19', 'CapeTown']",Twitter for iPhone,0,1,False,#covidvaccine #pfizer biontech covid #pfizerbiontech #covid #capetown https co ucpwv nl,42,1.0,0.4442000091075897,"covid, get, today, dose, day, first, vaccination, many, shoot, second",#covidvaccine #pfizer biontech covid #pfizerbiontech #covid #capetown https co ucpwv nl
1337728701820268544,City A.M.,"London, England","London's business newspaper - News, Opinion, and Analysis. For all distribution queries, see @CityAMDist.",2009-06-09 13:53:06,66224,603,771,True,2020-12-12 11:59:10,"Trump announces #vaccine rollout 'in less than 24 hours'

The first Americans will be vaccinated against… https://t.co/6379SZjNQi",['vaccine'],Twitter Web App,0,2,False,trump announces #vaccine rollout in less than hours the first americans will be vaccinated against https co szjnqi,43,7.0,0.3107999861240387,"take, people, week, wait, vaccinated, die, would, must, medical, free",trump announces #vaccine rollout in less than hours the first americans will be vaccinated against https co szjnqi
1337727767551553536,Daily News Egypt,Egypt,Egypt's Only Daily Independent Newspaper in English,2009-04-26 07:56:24,278080,116,765,True,2020-12-12 11:55:28,"#FDA authorizes #PfizerBioNTech #coronavirus vaccine for emergency use
https://t.co/VZ6bDPbbPG","['FDA', 'PfizerBioNTech', 'coronavirus']",Twitter Web App,1,1,False,#fda authorizes #pfizerbiontech #coronavirus vaccine for emergency use https co vz bdpbbpg,44,0.0,0.5210000276565552,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",#fda authorizes #pfizerbiontech #coronavirus vaccine for emergency use https co vz bdpbbpg
1340571472025141248,IP_Man,America,"One Man, 
With One Statistically Impossible Graph,
The Republic Of The United States At Stake, 
You Need To Wake Up Friends Neighbors To The Fact They CHEATED!",2012-06-21 01:41:33,625,477,14475,False,2020-12-20 08:15:20,"When The #CovidVaccine 
Poisons Enough Of The LEFT With ""Side Effects"" Like #BellsPalsy Or ☠️ As They Are Flocking… https://t.co/mGNvf2XT8i","['CovidVaccine', 'BellsPalsy']",Twitter Web App,0,0,False,when the #covidvaccine poisons enough of the left with side effects like #bellspalsy or as they are flocking https co mgnvf xt,45,6.0,0.47589999437332153,"start, vaccinate, grateful, year, side_effect, agree, put, symptom, experience, leave",when the #covidvaccine poisons enough of the left with side effects like #bellspalsy or as they are flocking https co mgnvf xt
1340303747306696704,tango,,,2020-09-17 10:03:20,40,94,9737,False,2020-12-19 14:31:29,@realDonaldTrump Dairy dose of dumbsville by #DonTheCon #GrifterInChief #TrumpForPrison #TrumpCrimeFamily #COVID… https://t.co/gyiCvTuMOP,"['DonTheCon', 'GrifterInChief', 'TrumpForPrison', 'TrumpCrimeFamily', 'COVID']",Twitter for Android,0,0,False,realdonaldtrump dairy dose of dumbsville by #donthecon #grifterinchief #trumpforprison #trumpcrimefamily #covid https co gyicvtumop,46,1.0,0.4311000108718872,"covid, get, today, dose, day, first, vaccination, many, shoot, second",realdonaldtrump dairy dose of dumbsville by #donthecon #grifterinchief #trumpforprison #trumpcrimefamily #covid https co gyicvtumop
1340129728229871617,Vishwas Gaitonde,,"A man of the quill & of the pill / Of pens & syringes, say what you will / Writes fiction & essays & medical tomes / I wonder if one day he'll also write poems",2012-09-30 20:00:54,1162,239,4514,False,2020-12-19 03:00:00,The US #FDA has approved two #coronavirus vaccines: #PfizerBioNTech &amp; #Moderna. Over 200 #vaccines are being develo… https://t.co/6lboJqT9mn,"['FDA', 'coronavirus', 'PfizerBioNTech', 'Moderna', 'vaccines']",Twitter Web App,0,0,False,the us #fda has approved two #coronavirus vaccines #pfizerbiontech amp #moderna over #vaccines are being develo https co lbojqt mn,47,0.0,0.535099983215332,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",the us #fda has approved two #coronavirus vaccines #pfizerbiontech amp #moderna over #vaccines are being develo https co lbojqt mn
1339891037712637952,Euranet Plus,The European Union,The leading radio network for EU news,2013-03-29 13:30:06,6006,3551,3954,False,2020-12-18 11:11:32,"As @EMA_News gets set to approve #PfizerBioNTech #vaccine, roll-out preparations pick up pace across #EU. Meanwhile… https://t.co/uWiv1SypWg","['PfizerBioNTech', 'vaccine', 'EU']",Twitter Web App,2,0,False,as ema news gets set to approve #pfizerbiontech #vaccine roll out preparations pick up pace across #eu meanwhile https co uwiv sypwg,48,0.0,0.7368000149726868,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",as ema news gets set to approve #pfizerbiontech #vaccine roll out preparations pick up pace across #eu meanwhile https co uwiv sypwg
1339822296278519810,IP_Man,America,"One Man, 
With One Statistically Impossible Graph,
The Republic Of The United States At Stake, 
You Need To Wake Up Friends Neighbors To The Fact They CHEATED!",2012-06-21 01:41:33,625,477,14475,False,2020-12-18 06:38:22,"COVID-19: News and updates
public questioned whether he actually received the shot.
Video footage appeared to show… https://t.co/lBc2PJ2b9l",,Twitter Web App,0,0,False,covid news and updates public questioned whether he actually received the shot video footage appeared to show https co lbc pj,49,5.0,0.299699991941452,"good, see, also, well, believe, article, happen, read, change, test",covid news and updates public questioned whether he actually received the shot video footage appeared to show https co lbc pj
1339227682094059520,Love Truth Faith ❤️,,Spiritual warrior. Love is my weapon. Truth is my ammo. Faith is my shield. Former Lib #WalkAway. #MAGA is the way. #KAG is love. Positive vibrations 🎶🕉️❤️,2017-11-09 23:25:52,220,1143,2386,False,2020-12-16 15:15:35,Tragedy. Another life taken by corporate greed and the evil pharmaceutical companies. #vaccination #vaccine… https://t.co/1YcShyQpR6,"['vaccination', 'vaccine']",Twitter Web App,0,0,False,tragedy another life taken by corporate greed and the evil pharmaceutical companies #vaccination #vaccine https co ycshyqpr,50,1.0,0.2492000013589859,"covid, get, today, dose, day, first, vaccination, many, shoot, second",tragedy another life taken by corporate greed and the evil pharmaceutical companies #vaccination #vaccine https co ycshyqpr
1338631874814619653,Dr. Taha Khan,India | USA,MD/MPH • PGY1 Peds/Child Neurology @theBCRP (@The_BMC + @BostonChildrens) • #ClassOf2020 VP @HarvardChanSPH • @DalMedSchool alum • CEO @ChildAwarePro |Views own,2013-12-30 08:51:23,855,3046,8236,False,2020-12-14 23:48:04,"I’ve never been so excited to get a vaccine 💉💉💉

#CovidVaccine #PfizerBioNTech #VaccinesSaveLives #VaccinesWork https://t.co/tCylgwmUO3","['CovidVaccine', 'PfizerBioNTech', 'VaccinesSaveLives', 'VaccinesWork']",Twitter for iPhone,1,10,False,ve never been so excited to get vaccine #covidvaccine #pfizerbiontech #vaccinessavelives #vaccineswork https co tcylgwmuo,51,0.0,0.6401000022888184,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",ve never been so excited to get vaccine #covidvaccine #pfizerbiontech #vaccinessavelives #vaccineswork https co tcylgwmuo
1338623535913332736,KaileyBen-Sassi,"Wales, United Kingdom","Specialist antimicrobial & lead OPAT pharmacist, e-Bug educator & enthusiast, independent prescriber BCUHB. Wife of one, mother of three plus 🐕Views are my own",2011-10-14 19:27:56,304,558,1032,False,2020-12-14 23:14:56,Building on last week’s ‘trial’ run and extending our vaccination 💉 programme this week . So much effort going on b… https://t.co/Wsaup80aFs,,Twitter for iPhone,1,16,False,building on last week trial run and extending our vaccination programme this week so much effort going on https co wsaup afs,52,0.0,0.2612999975681305,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",building on last week trial run and extending our vaccination programme this week so much effort going on https co wsaup afs
1338623197390852100,theDove,"Medford, OR",theDove | Radio | TV | Online | Mobile Providing Hope | Affirming Faith,2009-11-24 18:02:18,649,439,342,False,2020-12-14 23:13:35,"The first COVID-19 vaccine doses have arrived in Oregon.  

Watch #MorningsontheDove from 6am -9am tomorrow for det… https://t.co/eNy64xR7KX",['MorningsontheDove'],TweetDeck,1,0,False,the first covid vaccine doses have arrived in oregon watch #morningsonthedove from am am tomorrow for det https co eny xr kx,53,1.0,0.597000002861023,"covid, get, today, dose, day, first, vaccination, many, shoot, second",the first covid vaccine doses have arrived in oregon watch #morningsonthedove from am am tomorrow for det https co eny xr kx
1338619778689163266,Iran International English,"London, UK",The first 24/7 hours Persian News Channel | Official English account of @IranIntl,2018-08-12 22:29:41,17943,4,7,True,2020-12-14 23:00:00,#Iran has told the World Health Organization it does not intend to import the #PfizerBioNTech Covid-19 #vaccine bec… https://t.co/sJM874Mkc7,"['Iran', 'PfizerBioNTech', 'vaccine']",TweetDeck,0,2,False,#iran has told the world health organization it does not intend to import the #pfizerbiontech covid #vaccine bec https co sjm mkc,54,0.0,0.6003999710083008,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",#iran has told the world health organization it does not intend to import the #pfizerbiontech covid #vaccine bec https co sjm mkc
1338618629667995649,"Nicole Van Groningen, MD","Los Angeles, CA","Assistant Professor of Medicine and Hospitalist at @CedarsSinai. Freelance writer. Tweets on health, wellness, advocacy, and COVID19. #WearAMask.",2014-08-02 02:30:33,1946,807,1031,False,2020-12-14 22:55:26,Concerned about the side effects of the #PfizerBioNTech #COVID19 vaccine?  Check out my recap 👇🏼 https://t.co/P6yfRwS3Fq,"['PfizerBioNTech', 'COVID19']",Twitter for iPhone,1,7,False,concerned about the side effects of the #pfizerbiontech #covid vaccine check out my recap https co yfrws fq,55,0.0,0.2727000117301941,"pfizerbiontech, vaccine, covidvaccine, pfizervaccine, approve, go, country, use, think, know",concerned about the side effects of the #pfizerbiontech #covid vaccine check out my recap https co yfrws fq
1338615082239074304,Karthik Raja,"Chicago, IL",Data Scientist and Photographer combining science and art in pursuit of a #BeautifulWorld,2010-04-20 04:22:01,227,243,470,False,2020-12-14 22:41:20,"Such a great feeling. A big thank you to all the healthcare professionals; scientists, nurses, doctors, caregivers.… https://t.co/tR4DUVl5Ud",,Twitter for Android,0,3,False,such great feeling big thank you to all the healthcare professionals scientists nurses doctors caregivers https co tr duvl ud,56,4.0,0.4449999928474426,"thank, amp, time, scientist, work, already, great, team, nurse, let",such great feeling big thank you to all the healthcare professionals scientists nurses doctors caregivers https co tr duvl ud
1338612922600333315,Kris LaGrange,"LI, NYC, NJ, PA, NE, USA",UCOMM Blog aggregates activist news you can use from the people who work and organize every day on https://t.co/PjMpFcwoQY and produces a weekly Live podcast.,2011-01-27 21:42:20,24686,6077,2994,False,2020-12-14 22:32:45,"Members of the @teamsters delivered the first #COVID19Vaccine this morning
#teamsters
#UPS
#COVID19 
#Pfizer… https://t.co/Ms3N1s9OES","['COVID19Vaccine', 'teamsters', 'UPS', 'COVID19', 'Pfizer']",Twitter Web App,8,18,False,members of the teamsters delivered the first #covid vaccine this morning #teamsters #ups #covid #pfizer https co ms oes,57,1.0,0.47690001130104065,"covid, get, today, dose, day, first, vaccination, many, shoot, second",members of the teamsters delivered the first #covid vaccine this morning #teamsters #ups #covid #pfizer https co ms oes
